Index,Height(Inches),Weight(Pounds),Height(m),Weight(kg),IMT
7927,66.75512,103.6353,1.668878,47.0001360544218,16.8752391378743
7928,66.09072,112.3691,1.652268,50.9610430839002,18.6671202456392
7929,68.70395,119.6693,1.71759875,54.27179138322,18.3963102866166
7930,64.72417,106.3895,1.61810425,48.2492063492063,18.4279564351535
7931,69.53108,120.2067,1.738277,54.5155102040816,18.0418934328473
7932,71.32029,156.5971,1.78300725,71.0190929705215,22.339266192651
7933,69.25388,132.4808,1.731347,60.0819954648526,20.0436176992251
7934,70.01373,132.0505,1.75034325,59.8868480725624,19.5472203192447
7935,72.0594,148.9722,1.801485,67.5610884353741,20.8178242096183
7936,68.49943,128.9143,1.71248575,58.4645351473923,19.9360249418804
7937,67.20711,109.9494,1.68017775,49.8636734693878,17.6633799724552
7938,67.4277,121.8319,1.6856925,55.2525623582766,19.4444522815794
7939,67.38905,136.4146,1.68472625,61.8660317460317,21.7968419257561
7940,68.81456,154.4947,1.720364,70.0656235827664,23.6735996861568
7941,65.56306,116.8189,1.6390765,52.9790929705215,19.7199618881856
7942,68.86564,123.4374,1.721641,55.9806802721088,18.8865650343953
7943,67.63208,128.5252,1.690802,58.2880725623583,20.388918449476
7944,63.64527,114.5546,1.59113175,51.9521995464853,20.520675633492
7945,69.12102,142.8329,1.7280255,64.7768253968254,21.6929875120282
7946,70.19208,124.5284,1.754802,56.4754648526077,18.3401791190927
7947,68.62725,109.5514,1.71568125,49.6831746031746,16.8785886094311
7948,68.58176,137.4034,1.714544,62.3144671201814,21.1978402979849
7949,66.78338,119.4607,1.6695845,54.1771882086168,19.4356761093876
7950,67.68417,122.7447,1.69210425,55.6665306122449,19.4419545005826
7951,68.79943,143.4836,1.71998575,65.0719274376417,21.9960132766854
7952,66.72578,116.2868,1.6681445,52.7377777777778,18.9519756656122
7953,67.68983,120.3912,1.69224575,54.5991836734694,19.0659866847679
7954,67.24673,117.8198,1.68116825,53.4330158730159,18.905463462602
7955,70.80139,131.9536,1.77003475,59.8429024943311,19.1006903507429
7956,69.81422,128.8624,1.7453555,58.4409977324263,19.184470810872
7957,67.41926,118.315,1.6854815,53.6575963718821,18.8878808402252
7958,68.10832,140.7132,1.702708,63.8155102040816,22.0113101227582
7959,69.52176,138.7414,1.738044,62.9212698412698,20.8293609161385
7960,66.44673,123.6693,1.66116825,56.0858503401361,20.3247899092049
7961,66.50938,104.0396,1.6627345,47.1834920634921,17.066492095303
7962,68.27624,122.9904,1.706906,55.7779591836735,19.1444727513781
7963,67.51054,131.6367,1.6877635,59.6991836734694,20.9577768403077
7964,68.2331,122.1745,1.7058275,55.4079365079365,19.0415261536005
7965,69.20004,128.2344,1.730001,58.1561904761905,19.4313619712181
7966,68.22569,135.757,1.70564225,61.5678004535147,21.16302514244
7967,69.67618,116.2938,1.7419045,52.7409523809524,17.381981592777
7968,69.15372,134.0076,1.728843,60.7744217687075,20.3333868724096
7969,67.44681,127.5092,1.68617025,57.8273015873016,20.3390227491268
7970,71.4192,145.7932,1.78548,66.1193650793651,20.74047483247
7971,66.01984,141.9976,1.650496,64.3980045351474,23.6397814967967
7972,67.5773,127.9425,1.6894325,58.0238095238095,20.3293994657696
7973,64.49893,140.2004,1.61247325,63.582947845805,24.4543217247324
7974,70.19674,126.914,1.7549185,57.5573696145125,18.6890417354077
7975,67.51149,123.7364,1.68778725,56.1162811791383,19.6994217893647
7976,66.75836,119.0958,1.668959,54.0117006802721,19.3908352531527
7977,66.36645,132.4222,1.65916125,60.0554195011338,21.8159943613899
7978,65.96947,126.7739,1.64923675,57.4938321995465,21.1375792966949
7979,67.47588,138.5358,1.686897,62.8280272108844,22.0788419901889
7980,65.8521,115.0837,1.6463025,52.1921541950113,19.2568810183315
7981,67.1238,122.7868,1.678095,55.6856235827664,19.7747044174834
7982,69.1103,138.6654,1.7277575,62.8868027210884,21.0665753593185
7983,64.77536,113.5556,1.619384,51.4991383219955,19.6381365068406
7984,68.77562,126.086,1.7193905,57.1818594104308,19.3423495613896
7985,69.56475,128.952,1.73911875,58.4816326530612,19.335749619181
7986,66.86676,137.0564,1.671669,62.1570975056689,22.2428354370768
7987,67.45183,142.6514,1.68629575,64.6945124716553,22.7509718731409
7988,66.7056,127.0386,1.66764,57.6138775510204,20.7167916401456
7989,69.45967,130.8347,1.73649175,59.3354648526077,19.6774537562874
7990,67.83848,120.0967,1.695962,54.4656235827664,18.9360872493147
7991,67.65053,137.3509,1.69126325,62.2906575963719,21.7771223745561
7992,69.02638,135.0166,1.7256595,61.2320181405896,20.5621422958115
7993,68.05329,125.4398,1.70133225,56.888798185941,19.6538886041293
7994,65.0137,113.7752,1.6253425,51.5987301587302,19.5321131111325
7995,67.74935,128.7894,1.69373375,58.4078911564626,20.3601626476901
7996,67.3018,110.3175,1.682545,50.030612244898,17.6726811039698
7997,69.57329,169.1268,1.73933225,76.7014965986395,25.3535477300017
7998,66.46916,127.2647,1.661729,57.7164172335601,20.901572749861
7999,67.37618,121.7823,1.6844045,55.2300680272109,19.4662722117728
8000,66.03128,123.2914,1.650782,55.9144671201814,20.5184590036167
8001,67.88652,126.5258,1.697163,57.3813151927438,19.9215620261832
8002,66.60311,124.1856,1.66507775,56.32,20.3139140771374
8003,67.72857,119.5459,1.69321425,54.2158276643991,18.9104673698419
8004,66.20895,125.1912,1.65522375,56.7760544217687,20.7229600682833
8005,69.24463,126.2716,1.73111575,57.2660317460318,19.1093042144818
8006,68.69724,110.894,1.717431,50.2920634920635,17.0506468585693
8007,66.70205,120.3019,1.66755125,54.5586848072562,19.6202940615162
8008,71.16914,135.0369,1.7792285,61.2412244897959,19.3455202058362
8009,65.43614,152.6168,1.6359035,69.2139682539683,25.8629694174747
8010,67.25401,130.5463,1.68135025,59.2046712018141,20.9430335270588
8011,68.05015,123.7466,1.70125375,56.1209070294785,19.3903876038692
8012,70.48365,134.9316,1.76209125,61.1934693877551,19.7082601860201
8013,69.03379,129.6641,1.72584475,58.8045804988662,19.7427526582901
8014,65.4187,118.1433,1.6354675,53.5797278911565,20.0316474045156
8015,68.94762,136.9932,1.7236905,62.1284353741497,20.9108574048233
8016,68.75178,107.7319,1.7187945,48.8580045351474,16.5381838245755
8017,69.54295,135.5159,1.73857375,61.4584580498866,20.3327173609489
8018,66.34532,123.7345,1.658633,56.1154195011338,20.3977192659186
8019,69.9271,146.4336,1.7481775,66.4097959183674,21.7300683805688
8020,66.65813,127.9335,1.66645325,58.0197278911565,20.8924522552695
8021,68.55262,123.4302,1.7138155,55.9774149659864,19.058324015416
8022,65.96412,122.5101,1.649103,55.5601360544218,20.4299703844329
8023,69.48892,119.1983,1.737223,54.0581859410431,17.9122576125128
8024,66.3432,137.1607,1.65858,62.2043990929705,22.6124828663032
8025,68.28599,123.3591,1.70714975,55.9451700680272,19.1963809912431
8026,68.39674,126.1915,1.7099185,57.2297052154195,19.5735989995745
8027,65.75868,111.5519,1.643967,50.5904308390023,18.718980286219
8028,68.36155,133.9494,1.70903875,60.7480272108844,20.7983249432278
8029,69.21078,134.4253,1.7302695,60.9638548752834,20.3631479073052
8030,67.22096,114.8024,1.680524,52.0645804988662,18.4354157123808
8031,68.65998,124.7691,1.7164995,56.5846258503401,19.2048573684038
8032,68.44603,110.3778,1.71115075,50.0579591836735,17.0960821456431
8033,70.35705,125.9397,1.75892625,57.1155102040816,18.4611520822276
8034,71.52468,137.9496,1.788117,62.5621768707483,19.5668081789642
8035,67.94061,141.0108,1.69851525,63.9504761904762,22.1668958960063
8036,70.04339,127.3467,1.75108475,57.7536054421769,18.8349629349393
8037,64.54078,130.1828,1.6135195,59.0398185941043,22.6775732089172
8038,66.18181,127.6085,1.65454525,57.872335600907,21.140424885613
8039,68.11241,124.1533,1.70281025,56.3053514739229,19.4185663070651
8040,69.5091,151.7634,1.7377275,68.8269387755102,22.7926649162058
8041,71.46618,135.5982,1.7866545,61.4957823129252,19.2647854030649
8042,67.79009,131.2158,1.69475225,59.5082993197279,20.7188239637611
8043,64.8491,121.2608,1.6212275,54.9935600907029,20.9229979080418
8044,66.50511,137.4995,1.66262775,62.3580498866213,22.5580978166173
8045,70.0677,144.6209,1.7516925,65.5877097505669,21.3750296127098
8046,69.80295,116.8405,1.74507375,52.9888888888889,17.4003202500206
8047,70.14185,131.8359,1.75354625,59.7895238095238,19.4442253019376
8048,67.22436,133.605,1.680609,60.5918367346939,21.4526401388745
8049,71.97836,138.1052,1.799459,62.6327437641723,19.3427191304643
8050,69.32003,136.5839,1.73300075,61.9428117913832,20.6249742121891
8051,67.41409,123.8328,1.68535225,56.16,19.7717781489252
8052,68.08026,131.0779,1.7020065,59.4457596371882,20.5209967912037
8053,68.13257,136.8494,1.70331425,62.0632199546485,21.3916726606607
8054,70.37547,130.5691,1.75938675,59.2150113378685,19.1297450854113
8055,70.31686,132.9542,1.7579215,60.2966893424036,19.5116731318369
8056,65.5543,121.2351,1.6388575,54.9819047619048,20.4709216138975
8057,64.65127,118.3996,1.61628175,53.6959637188209,20.5545277444089
8058,69.73363,122.1652,1.74334075,55.4037188208617,18.2294830434796
8059,67.69405,121.728,1.69235125,55.2054421768707,19.2752881774913
8060,70.20483,118.4049,1.75512075,53.6983673469388,17.431994495812
8061,64.46691,120.621,1.61167275,54.7034013605442,21.0601085288173
8062,69.64553,134.4838,1.74113825,60.9903854875283,20.1184661000553
8063,69.29407,131.2404,1.73235175,59.5194557823129,19.8329260855435
8064,68.98608,121.228,1.724652,54.9786848072562,18.4838056629691
8065,67.32147,110.6602,1.68303675,50.1860317460317,17.7172232946795
8066,69.65674,134.4204,1.7414185,60.9616326530612,20.1025097690508
8067,69.91295,148.5606,1.74782375,67.3744217687075,22.0546300986773
8068,70.938,129.7384,1.77345,58.8382766439909,18.7077710641067
8069,68.91523,109.4881,1.72288075,49.6544671201814,16.728149006721
8070,68.55359,131.1947,1.71383975,59.4987301587302,20.2566336658184
8071,66.76524,121.931,1.669131,55.2975056689342,19.8483630679101
8072,70.89744,138.8549,1.772436,62.9727437641723,20.045250661485
8073,73.09657,134.9595,1.82741425,61.2061224489796,18.3282437703777
8074,69.22647,145.0718,1.73066175,65.7921995464853,21.9659512436812
8075,63.65093,116.5654,1.59127325,52.864126984127,20.8771657970366
8076,66.46411,129.734,1.66160275,58.8362811791383,21.3103611680937
8077,68.35474,123.7944,1.7088685,56.1425850340136,19.2253881471813
8078,67.57134,124.2097,1.6892835,56.3309297052154,19.7397586662639
8079,66.83183,135.5006,1.67079575,61.4515192743764,22.0133379380741
8080,69.62922,143.0166,1.7407305,64.8601360544218,21.4049776001855
8081,68.05903,126.0365,1.70147575,57.159410430839,19.744048678219
8082,67.54296,134.5517,1.688574,61.021179138322,21.4013120602361
8083,69.303,116.7611,1.732575,52.9528798185941,17.6402809213931
8084,67.38937,128.9351,1.68473425,58.4739682539683,20.6015434063042
8085,71.45669,134.6404,1.78641725,61.0614058956916,19.1337895086041
8086,68.49029,128.3649,1.71225725,58.2153741496599,19.8563612529172
8087,65.84126,125.7087,1.6460315,57.0107482993197,21.0416822172381
8088,69.25123,133.4489,1.73128075,60.5210430839002,20.1916311503328
8089,64.51431,103.0865,1.61285775,46.7512471655329,17.9721928480984
8090,67.82414,127.065,1.6956035,57.6258503401361,20.043277451573
8091,65.84897,118.2251,1.64622425,53.6168253968254,19.7844101378449
8092,70.67116,122.6757,1.766779,55.6352380952381,17.8231923398115
8093,67.11351,124.6458,1.67783775,56.5287074829932,20.080250792283
8094,67.59487,138.5996,1.68987175,62.8569614512472,22.0113100598526
8095,66.33295,116.4343,1.65832375,52.8046712018141,19.2014356652062
8096,69.89298,140.0236,1.7473245,63.5027664399093,20.799146436045
8097,66.38557,142.4689,1.65963925,64.611746031746,23.4576273568973
8098,67.1027,125.1139,1.6775675,56.7409977324263,20.1621555276987
8099,66.43884,113.1903,1.660971,51.3334693877551,18.6070068457676
8100,66.12177,120.4629,1.65304425,54.6317006802721,19.9928985265394
8101,67.00531,133.6411,1.67513275,60.60820861678,21.5989673977677
8102,64.16307,101.9669,1.60407675,46.2434920634921,17.9721623931266
8103,67.32597,135.9051,1.68314925,61.6349659863946,21.7561430065724
8104,66.94272,121.8755,1.673568,55.272335600907,19.7342711084691
8105,69.08751,142.7891,1.72718775,64.7569614512472,21.707377766055
8106,70.44232,132.9498,1.761058,60.294693877551,19.4415897870332
8107,67.9102,125.3998,1.697755,56.8706575963719,19.7305055720283
8108,66.51569,119.5183,1.66289225,54.2033106575964,19.6018740740301
8109,67.3862,128.4407,1.684655,58.2497505668934,20.5244779502351
8110,68.10423,120.9619,1.70260575,54.8580045351474,18.9239509871345
8111,67.51842,110.0212,1.6879605,49.8962358276644,17.5123014633423
8112,68.2832,108.7627,1.70708,49.3254875283447,16.9263625163437
8113,67.79292,128.0636,1.694823,58.0787301587302,20.2194069929967
8114,68.30939,121.2109,1.70773475,54.9709297052154,18.8491708325438
8115,66.19976,113.9021,1.654994,51.6562811791383,18.8595050166497
8116,65.84849,142.3934,1.64621225,64.5775056689343,23.8292079936092
8117,68.82083,135.0981,1.72052075,61.2689795918367,20.6976394813498
8118,68.96333,135.9867,1.72408325,61.6719727891156,20.747767656292
8119,69.04066,133.625,1.7260165,60.6009070294785,20.3417933601137
8120,64.90924,123.5221,1.622731,56.0190929705215,21.2736988476468
8121,64.53827,121.1495,1.61345675,54.9430839002268,21.1056326924003
8122,71.75047,139.379,1.79376175,63.2104308390023,19.645325665544
8123,66.93045,132.2175,1.67326125,59.9625850340136,21.4167141475338
8124,65.54236,129.4864,1.638559,58.7239909297052,21.872145959639
8125,64.84131,91.8085,1.62103275,41.6365079365079,15.844944410069
8126,66.98431,130.0474,1.67460775,58.9784126984127,21.0313371987647
8127,66.14261,118.8111,1.65356525,53.8825850340136,19.7063299066286
8128,70.81757,145.2176,1.77043925,65.8583219954648,21.0110909543073
8129,68.91444,152.0833,1.722861,68.9720181405896,23.23659312801
8130,66.66634,100.2743,1.6666585,45.475873015873,16.3714747257735
8131,70.48203,137.6556,1.76205075,62.428843537415,20.1070549407923
8132,69.91213,135.5083,1.74780325,61.4550113378685,20.11741699012
8133,66.64902,118.6405,1.6662255,53.8052154195011,19.3801360371481
8134,69.01354,145.8844,1.7253385,66.1607256235828,22.2255047517237
8135,66.26097,115.3104,1.65652425,52.2949659863946,19.0574280582072
8136,68.89543,119.3074,1.72238575,54.107664399093,18.2388705183434
8137,71.22325,132.1547,1.78058125,59.93410430839,18.9038571882356
8138,68.68597,124.6849,1.71714925,56.546439909297,19.1773757872213
8139,69.89911,135.1557,1.74747775,61.2951020408163,20.0725460479473
8140,68.69947,116.0361,1.71748675,52.6240816326531,17.8401186858367
8141,69.8535,136.027,1.7463375,61.6902494331066,20.2283363522333
8142,63.44123,112.1713,1.58603075,50.8713378684807,20.2232035426263
8143,64.11532,133.1515,1.602883,60.3861678004535,23.5035694981762
8144,71.75025,132.088,1.79375625,59.9038548752834,18.6177809392172
8145,66.19729,135.4905,1.65493225,61.4469387755102,22.4357097640703
8146,65.72997,126.827,1.64324925,57.5179138321995,21.3008159755607
8147,72.16986,137.5684,1.8042465,62.3892970521542,19.16542037016
8148,66.48739,127.293,1.66218475,57.7292517006803,20.8947577870307
8149,69.31215,124.2118,1.73280375,56.3318820861678,18.7609792559419
8150,68.02947,119.5556,1.70073675,54.2202267573696,18.7450730490655
8151,65.97774,91.25752,1.6494435,41.3866303854875,15.2119602125964
8152,71.29851,142.5115,1.78246275,64.6310657596372,20.3423157949174
8153,71.5143,127.7847,1.7878575,57.9522448979592,18.1302779644706
8154,68.60076,128.8566,1.715019,58.4383673469388,19.8682768316485
8155,68.18368,135.9276,1.704592,61.6451700680272,21.2157389667031
8156,69.8811,151.879,1.7470275,68.8793650793651,22.567822255143
8157,67.93999,132.0277,1.69849975,59.8765079365079,20.7551314997942
8158,69.80319,123.1697,1.74507975,55.8592743764172,18.3427620346815
8159,65.19641,117.6912,1.62991025,53.374693877551,20.0912989304874
8160,67.8403,127.0545,1.6960075,57.6210884353741,20.0320742264954
8161,68.50897,137.9252,1.71272425,62.5511111111111,21.3235807399281
8162,65.14879,115.1881,1.62871975,52.2395011337869,19.6927467348224
8163,66.95341,120.6277,1.67383525,54.7064399092971,19.5259887258611
8164,68.25949,136.41,1.70648725,61.8639455782313,21.2437665135384
8165,68.03615,149.0647,1.70090375,67.6030385487528,23.3672034217808
8166,64.54579,111.3072,1.61364475,50.4794557823129,19.3864730369974
8167,71.52318,127.8014,1.7880795,57.9598185941043,18.1281451263756
8168,69.57994,137.7495,1.7394985,62.4714285714286,20.6458762634155
8169,66.84427,129.9887,1.67110675,58.9517913832199,21.1100187856358
8170,68.5828,123.3208,1.71457,55.9278004535147,19.0246772798313
8171,69.51119,146.7832,1.73777975,66.5683446712018,22.0433853758478
8172,67.49702,135.4823,1.6874255,61.4432199546485,21.5786738735385
8173,67.20475,129.0149,1.68011875,58.5101587301587,20.727709779501
8174,67.66461,136.768,1.69161525,62.0263038548753,21.6756794073009
8175,70.03691,122.5324,1.75092275,55.5702494331066,18.1262670869673
8176,68.89205,118.0131,1.72230125,53.5206802721088,18.0427774078045
8177,68.85894,135.317,1.7214735,61.368253968254,20.7082349502577
8178,68.40447,143.2456,1.71011175,64.9639909297052,22.2138438679863
8179,69.51754,137.8977,1.7379385,62.5386394557823,20.7052090921136
8180,69.63896,135.0191,1.740974,61.2331519274376,20.2023571371327
8181,68.27563,135.026,1.70689075,61.2362811791383,21.018288977633
8182,65.59198,122.9795,1.6397995,55.7730158730159,20.741617919693
8183,64.35791,120.4781,1.60894775,54.6385941043084,21.1064714443608
8184,67.63682,135.534,1.6909205,61.4666666666667,21.4977636196926
8185,69.47515,137.0927,1.73687875,62.1735600907029,20.6094656806991
8186,68.93408,133.3871,1.723352,60.4930158730159,20.3684157846298
